receipt_id,action,detail
25010652,replace,"1 existing edit_history row(s)"
25010653,replace,"1 existing edit_history row(s)"
25010656,replace,"1 existing edit_history row(s)"
25010657,replace,"1 existing edit_history row(s)"
25010661,replace,"1 existing edit_history row(s)"
25010662,replace,"1 existing edit_history row(s)"
25010673,replace,"1 existing edit_history row(s)"
25010674,replace,"1 existing edit_history row(s)"
25010676,replace,"1 existing edit_history row(s)"
25010680,replace,"1 existing edit_history row(s)"
25010681,replace,"1 existing edit_history row(s)"
25010682,replace,"1 existing edit_history row(s)"
25010683,replace,"1 existing edit_history row(s)"
25010685,replace,"1 existing edit_history row(s)"
25010686,replace,"1 existing edit_history row(s)"
25010687,replace,"1 existing edit_history row(s)"
25010688,replace,"1 existing edit_history row(s)"
25010690,replace,"1 existing edit_history row(s)"
25010692,replace,"1 existing edit_history row(s)"
25010693,replace,"1 existing edit_history row(s)"
25010695,replace,"1 existing edit_history row(s)"
25010701,replace,"1 existing edit_history row(s)"
25010703,replace,"1 existing edit_history row(s)"
25010705,replace,"1 existing edit_history row(s)"
25010708,replace,"1 existing edit_history row(s)"
25020004,replace,"1 existing edit_history row(s)"
25020005,replace,"1 existing edit_history row(s)"
25020006,replace,"1 existing edit_history row(s)"
25020008,replace,"1 existing edit_history row(s)"
25020009,replace,"1 existing edit_history row(s)"
25020010,replace,"1 existing edit_history row(s)"
25020013,replace,"1 existing edit_history row(s)"
25020014,replace,"1 existing edit_history row(s)"
25020016,replace,"1 existing edit_history row(s)"
25020017,replace,"1 existing edit_history row(s)"
25020018,replace,"1 existing edit_history row(s)"
25020019,replace,"1 existing edit_history row(s)"
25020020,replace,"1 existing edit_history row(s)"
25020023,replace,"1 existing edit_history row(s)"
25020025,replace,"1 existing edit_history row(s)"
25020026,replace,"1 existing edit_history row(s)"
25020027,replace,"1 existing edit_history row(s)"
25020030,replace,"1 existing edit_history row(s)"
25020031,replace,"1 existing edit_history row(s)"
25020032,replace,"1 existing edit_history row(s)"
25020040,replace,"1 existing edit_history row(s)"
25020043,replace,"1 existing edit_history row(s)"
25020045,replace,"1 existing edit_history row(s)"
25020046,replace,"1 existing edit_history row(s)"
25020047,replace,"1 existing edit_history row(s)"
25020051,replace,"1 existing edit_history row(s)"
25020052,replace,"1 existing edit_history row(s)"
25020053,replace,"1 existing edit_history row(s)"
25020054,replace,"1 existing edit_history row(s)"
25020062,replace,"1 existing edit_history row(s)"
25020068,replace,"1 existing edit_history row(s)"
25020074,replace,"1 existing edit_history row(s)"
25020080,replace,"1 existing edit_history row(s)"
25020081,replace,"1 existing edit_history row(s)"
25020084,replace,"1 existing edit_history row(s)"
25020085,replace,"1 existing edit_history row(s)"
25020086,replace,"1 existing edit_history row(s)"
25020087,replace,"1 existing edit_history row(s)"
25020088,replace,"1 existing edit_history row(s)"
25020089,replace,"1 existing edit_history row(s)"
25020091,replace,"1 existing edit_history row(s)"
25020092,replace,"1 existing edit_history row(s)"
25020093,replace,"1 existing edit_history row(s)"
25020094,replace,"1 existing edit_history row(s)"
25020095,replace,"1 existing edit_history row(s)"
25020097,replace,"1 existing edit_history row(s)"
25020102,replace,"1 existing edit_history row(s)"
25020105,replace,"1 existing edit_history row(s)"
25020108,replace,"1 existing edit_history row(s)"
25020110,replace,"1 existing edit_history row(s)"
25020112,replace,"1 existing edit_history row(s)"
25020113,replace,"1 existing edit_history row(s)"
25020117,replace,"1 existing edit_history row(s)"
25020120,replace,"1 existing edit_history row(s)"
25020121,replace,"1 existing edit_history row(s)"
25020124,replace,"1 existing edit_history row(s)"
25020130,replace,"1 existing edit_history row(s)"
25020131,replace,"1 existing edit_history row(s)"
25020132,replace,"1 existing edit_history row(s)"
25020135,replace,"1 existing edit_history row(s)"
25020136,replace,"1 existing edit_history row(s)"
25020137,replace,"1 existing edit_history row(s)"
25020140,replace,"1 existing edit_history row(s)"
25020141,replace,"1 existing edit_history row(s)"
25020142,replace,"1 existing edit_history row(s)"
25020143,replace,"1 existing edit_history row(s)"
25020144,replace,"1 existing edit_history row(s)"
25020145,replace,"1 existing edit_history row(s)"
25020146,replace,"1 existing edit_history row(s)"
25020147,replace,"1 existing edit_history row(s)"
25020149,replace,"1 existing edit_history row(s)"
25020158,replace,"1 existing edit_history row(s)"
25020159,replace,"1 existing edit_history row(s)"
25020161,replace,"1 existing edit_history row(s)"
25020168,replace,"1 existing edit_history row(s)"
25020171,replace,"1 existing edit_history row(s)"
25020176,replace,"1 existing edit_history row(s)"
25020177,replace,"1 existing edit_history row(s)"
25020182,replace,"1 existing edit_history row(s)"
25020186,replace,"1 existing edit_history row(s)"
25020188,replace,"1 existing edit_history row(s)"
25020190,replace,"1 existing edit_history row(s)"
25020191,replace,"1 existing edit_history row(s)"
25020192,replace,"1 existing edit_history row(s)"
25020193,replace,"1 existing edit_history row(s)"
25020197,replace,"1 existing edit_history row(s)"
25020198,replace,"1 existing edit_history row(s)"
25020204,replace,"1 existing edit_history row(s)"
25020205,replace,"1 existing edit_history row(s)"
25020210,replace,"1 existing edit_history row(s)"
25020211,replace,"1 existing edit_history row(s)"
25020212,replace,"1 existing edit_history row(s)"
25020214,replace,"1 existing edit_history row(s)"
25020215,replace,"1 existing edit_history row(s)"
25020216,replace,"1 existing edit_history row(s)"
25020221,replace,"1 existing edit_history row(s)"
25020226,replace,"1 existing edit_history row(s)"
25020228,replace,"1 existing edit_history row(s)"
25020233,replace,"1 existing edit_history row(s)"
25020234,replace,"1 existing edit_history row(s)"
25020238,replace,"1 existing edit_history row(s)"
25020239,replace,"1 existing edit_history row(s)"
25020240,replace,"1 existing edit_history row(s)"
25020241,replace,"1 existing edit_history row(s)"
25020244,replace,"1 existing edit_history row(s)"
25020253,replace,"1 existing edit_history row(s)"
25020255,replace,"1 existing edit_history row(s)"
25020259,replace,"1 existing edit_history row(s)"
25020260,replace,"1 existing edit_history row(s)"
25020261,replace,"1 existing edit_history row(s)"
25020270,replace,"1 existing edit_history row(s)"
25020274,replace,"1 existing edit_history row(s)"
25020289,replace,"1 existing edit_history row(s)"
25020295,replace,"1 existing edit_history row(s)"
25020303,replace,"1 existing edit_history row(s)"
25020304,replace,"1 existing edit_history row(s)"
25020305,replace,"1 existing edit_history row(s)"
25020306,replace,"1 existing edit_history row(s)"
25020312,replace,"1 existing edit_history row(s)"
25020315,replace,"1 existing edit_history row(s)"
25020316,replace,"1 existing edit_history row(s)"
25020317,replace,"1 existing edit_history row(s)"
25020318,replace,"1 existing edit_history row(s)"
25020320,replace,"1 existing edit_history row(s)"
25020322,replace,"1 existing edit_history row(s)"
25020326,replace,"1 existing edit_history row(s)"
25020327,replace,"1 existing edit_history row(s)"
25020328,replace,"1 existing edit_history row(s)"
25020329,replace,"1 existing edit_history row(s)"
25020334,replace,"1 existing edit_history row(s)"
25020343,replace,"1 existing edit_history row(s)"
25020361,replace,"1 existing edit_history row(s)"
25020363,replace,"1 existing edit_history row(s)"
25020364,replace,"1 existing edit_history row(s)"
25020365,replace,"1 existing edit_history row(s)"
25020366,replace,"1 existing edit_history row(s)"
25020368,replace,"1 existing edit_history row(s)"
25020370,replace,"1 existing edit_history row(s)"
25020373,replace,"1 existing edit_history row(s)"
25020377,replace,"1 existing edit_history row(s)"
25020381,replace,"1 existing edit_history row(s)"
25020385,replace,"1 existing edit_history row(s)"
25020386,replace,"1 existing edit_history row(s)"
25020387,replace,"1 existing edit_history row(s)"
25020389,replace,"1 existing edit_history row(s)"
25020394,replace,"1 existing edit_history row(s)"
25020396,replace,"1 existing edit_history row(s)"
25020397,replace,"1 existing edit_history row(s)"
25020398,replace,"1 existing edit_history row(s)"
25020399,replace,"1 existing edit_history row(s)"
25020400,replace,"1 existing edit_history row(s)"
25020401,replace,"1 existing edit_history row(s)"
25020402,replace,"1 existing edit_history row(s)"
25020408,replace,"1 existing edit_history row(s)"
25020409,replace,"1 existing edit_history row(s)"
25020410,replace,"1 existing edit_history row(s)"
25020411,replace,"1 existing edit_history row(s)"
25020412,replace,"1 existing edit_history row(s)"
25020413,replace,"1 existing edit_history row(s)"
25020417,replace,"1 existing edit_history row(s)"
25020419,replace,"1 existing edit_history row(s)"
25020420,replace,"1 existing edit_history row(s)"
25020421,replace,"1 existing edit_history row(s)"
25020428,replace,"1 existing edit_history row(s)"
25020430,replace,"1 existing edit_history row(s)"
25020434,replace,"1 existing edit_history row(s)"
25020443,replace,"1 existing edit_history row(s)"
25020445,replace,"1 existing edit_history row(s)"
25020446,replace,"1 existing edit_history row(s)"
25020450,replace,"1 existing edit_history row(s)"
25020453,replace,"1 existing edit_history row(s)"
25020454,replace,"1 existing edit_history row(s)"
25020455,replace,"1 existing edit_history row(s)"
25020458,replace,"1 existing edit_history row(s)"
25020461,replace,"1 existing edit_history row(s)"
25020464,replace,"1 existing edit_history row(s)"
25030001,replace,"1 existing edit_history row(s)"
25030002,replace,"1 existing edit_history row(s)"
25030004,replace,"1 existing edit_history row(s)"
25030009,replace,"1 existing edit_history row(s)"
25030010,replace,"1 existing edit_history row(s)"
25030011,replace,"1 existing edit_history row(s)"
25030012,replace,"1 existing edit_history row(s)"
25030013,replace,"1 existing edit_history row(s)"
25030014,replace,"1 existing edit_history row(s)"
25030015,replace,"1 existing edit_history row(s)"
25030016,replace,"1 existing edit_history row(s)"
25030017,replace,"1 existing edit_history row(s)"
25030020,replace,"1 existing edit_history row(s)"
25030021,replace,"1 existing edit_history row(s)"
25030023,replace,"1 existing edit_history row(s)"
25030028,replace,"1 existing edit_history row(s)"
25030029,replace,"1 existing edit_history row(s)"
25030030,replace,"1 existing edit_history row(s)"
25030031,replace,"1 existing edit_history row(s)"
25030032,replace,"1 existing edit_history row(s)"
25030033,replace,"1 existing edit_history row(s)"
25030036,replace,"1 existing edit_history row(s)"
25030042,replace,"1 existing edit_history row(s)"
25030043,replace,"1 existing edit_history row(s)"
25030048,replace,"1 existing edit_history row(s)"
25030049,replace,"1 existing edit_history row(s)"
25030050,replace,"1 existing edit_history row(s)"
25030051,replace,"1 existing edit_history row(s)"
25030052,replace,"1 existing edit_history row(s)"
25030053,replace,"1 existing edit_history row(s)"
25030054,replace,"1 existing edit_history row(s)"
25030055,replace,"1 existing edit_history row(s)"
25030057,replace,"1 existing edit_history row(s)"
25030059,replace,"1 existing edit_history row(s)"
25030063,replace,"1 existing edit_history row(s)"
25030066,replace,"1 existing edit_history row(s)"
25030067,replace,"1 existing edit_history row(s)"
25030069,replace,"1 existing edit_history row(s)"
25030070,replace,"1 existing edit_history row(s)"
25030071,replace,"1 existing edit_history row(s)"
25030074,replace,"1 existing edit_history row(s)"
25030075,replace,"1 existing edit_history row(s)"
25030076,replace,"1 existing edit_history row(s)"
25030080,replace,"1 existing edit_history row(s)"
25030084,replace,"1 existing edit_history row(s)"
25030088,replace,"1 existing edit_history row(s)"
25030091,replace,"1 existing edit_history row(s)"
25030092,replace,"1 existing edit_history row(s)"
25030093,replace,"1 existing edit_history row(s)"
25030094,replace,"1 existing edit_history row(s)"
25030097,replace,"1 existing edit_history row(s)"
25030099,replace,"1 existing edit_history row(s)"
25030100,replace,"1 existing edit_history row(s)"
25030101,replace,"1 existing edit_history row(s)"
25030109,replace,"1 existing edit_history row(s)"
25030110,replace,"1 existing edit_history row(s)"
25030113,replace,"1 existing edit_history row(s)"
25030114,replace,"1 existing edit_history row(s)"
25030115,replace,"1 existing edit_history row(s)"
25030117,replace,"1 existing edit_history row(s)"
25030118,replace,"1 existing edit_history row(s)"
25030120,replace,"1 existing edit_history row(s)"
25030122,replace,"1 existing edit_history row(s)"
25030124,replace,"1 existing edit_history row(s)"
